,id,type_ids,lat,lon,parent_id,scientific_name,en_name,en_wikipedia_url
444,667519,937,30.283171934506303,-97.7539287315909,227.0,Juniperus ashei,Ashe juniper,
445,667521,937,30.283200993797802,-97.7539035532599,227.0,Juniperus ashei,Ashe juniper,
446,667522,937,30.283155501831196,-97.75389662492891,227.0,Juniperus ashei,Ashe juniper,
447,667523,937,30.2831600151357,-97.75389266990321,227.0,Juniperus ashei,Ashe juniper,
448,667525,937,30.282985498397103,-97.75386085762301,227.0,Juniperus ashei,Ashe juniper,
449,667527,937,30.283255472741498,-97.75385272405659,227.0,Juniperus ashei,Ashe juniper,
450,667534,937,30.283036066247398,-97.7538316194714,227.0,Juniperus ashei,Ashe juniper,
451,667536,937,30.2830135419983,-97.7537893441587,227.0,Juniperus ashei,Ashe juniper,
452,667537,937,30.283223569745804,-97.75377625289771,227.0,Juniperus ashei,Ashe juniper,
453,667539,937,30.2830087222416,-97.75375619840109,227.0,Juniperus ashei,Ashe juniper,
454,667540,937,30.282983410296602,-97.7537530404201,227.0,Juniperus ashei,Ashe juniper,
455,667543,937,30.2832115201689,-97.7537255213713,227.0,Juniperus ashei,Ashe juniper,
456,667551,937,30.2830376815183,-97.7536440653179,227.0,Juniperus ashei,Ashe juniper,
457,669011,937,30.281898329942397,-97.75289016091021,227.0,Juniperus ashei,Ashe juniper,
458,669099,937,30.2816735925907,-97.7529212355078,227.0,Juniperus ashei,Ashe juniper,
459,669100,937,30.2817970555698,-97.7528474889987,227.0,Juniperus ashei,Ashe juniper,
460,669101,937,30.281796852802895,-97.7527759389917,227.0,Juniperus ashei,Ashe juniper,
461,669338,937,30.283339915177898,-97.75366178418881,227.0,Juniperus ashei,Ashe juniper,
462,671395,937,30.3027007999159,-97.7472170927591,227.0,Juniperus ashei,Ashe juniper,
463,671740,937,30.281668219457302,-97.7530013320144,227.0,Juniperus ashei,Ashe juniper,
464,671741,937,30.2817775852639,-97.75276837259639,227.0,Juniperus ashei,Ashe juniper,
465,671874,937,30.283583644488395,-97.7542326682176,227.0,Juniperus ashei,Ashe juniper,
466,672190,937,30.2818047423635,-97.75275525663342,227.0,Juniperus ashei,Ashe juniper,
467,672495,937,30.2814653120087,-97.7528599017157,227.0,Juniperus ashei,Ashe juniper,
468,674020,937,30.3027985096447,-97.7473447164457,227.0,Juniperus ashei,Ashe juniper,
469,674170,937,30.2815667583499,-97.7526611624344,227.0,Juniperus ashei,Ashe juniper,
470,674171,937,30.281621379096798,-97.7528263897005,227.0,Juniperus ashei,Ashe juniper,
471,674173,937,30.281576038942,-97.7527314236627,227.0,Juniperus ashei,Ashe juniper,
472,674196,937,30.2816874307415,-97.7530389094451,227.0,Juniperus ashei,Ashe juniper,
473,674197,937,30.281714691047302,-97.75272359768971,227.0,Juniperus ashei,Ashe juniper,
474,674278,937,30.2817468395732,-97.75273300513099,227.0,Juniperus ashei,Ashe juniper,
475,674279,937,30.281834351721102,-97.7528065627643,227.0,Juniperus ashei,Ashe juniper,
476,674282,937,30.281603909394804,-97.7527591992137,227.0,Juniperus ashei,Ashe juniper,
477,674424,937,30.283607736609998,-97.7543009819815,227.0,Juniperus ashei,Ashe juniper,
478,675030,937,30.2814555053597,-97.7528082337643,227.0,Juniperus ashei,Ashe juniper,
479,676747,937,30.281758844030104,-97.7529562865069,227.0,Juniperus ashei,Ashe juniper,
480,676748,937,30.281950320403197,-97.75288515815691,227.0,Juniperus ashei,Ashe juniper,
481,676828,937,30.281750464393397,-97.7528433790893,227.0,Juniperus ashei,Ashe juniper,
482,676968,937,30.2835950907694,-97.75423020707309,227.0,Juniperus ashei,Ashe juniper,
483,677307,937,30.2816484796872,-97.7530112719562,227.0,Juniperus ashei,Ashe juniper,
484,677308,937,30.281886234705,-97.7528016896844,227.0,Juniperus ashei,Ashe juniper,
485,679166,937,30.3025305019405,-97.74748581562478,227.0,Juniperus ashei,Ashe juniper,
486,679335,937,30.2818888963742,-97.75281229820541,227.0,Juniperus ashei,Ashe juniper,
487,679336,937,30.2816598790225,-97.7526185534811,227.0,Juniperus ashei,Ashe juniper,
488,679337,937,30.281652742618498,-97.75288424046819,227.0,Juniperus ashei,Ashe juniper,
489,679406,937,30.281721081799603,-97.75287297012069,227.0,Juniperus ashei,Ashe juniper,
490,679561,937,30.2835269639504,-97.7541303961466,227.0,Juniperus ashei,Ashe juniper,
491,679628,937,30.283484978824,-97.7539410596221,227.0,Juniperus ashei,Ashe juniper,
492,679629,937,30.283572792963,-97.7539381110584,227.0,Juniperus ashei,Ashe juniper,
493,679916,937,30.281753565788197,-97.75285261281219,227.0,Juniperus ashei,Ashe juniper,
494,679934,937,30.283556192161697,-97.7539072449646,227.0,Juniperus ashei,Ashe juniper,
495,680224,937,30.2816257160279,-97.75302756826571,227.0,Juniperus ashei,Ashe juniper,
496,680225,937,30.281416827261502,-97.75279325767441,227.0,Juniperus ashei,Ashe juniper,
497,681751,937,30.302731085532603,-97.74736040597121,227.0,Juniperus ashei,Ashe juniper,
498,681882,937,30.281558571680602,-97.75285009341209,227.0,Juniperus ashei,Ashe juniper,
499,681903,937,30.2818458531392,-97.75284098709909,227.0,Juniperus ashei,Ashe juniper,
500,681904,937,30.2817876883532,-97.7529286426571,227.0,Juniperus ashei,Ashe juniper,
501,681905,937,30.2818129742784,-97.75296738853491,227.0,Juniperus ashei,Ashe juniper,
502,681906,937,30.2818269702592,-97.7529754441847,227.0,Juniperus ashei,Ashe juniper,
503,681983,937,30.281699707859396,-97.75285503508958,227.0,Juniperus ashei,Ashe juniper,
504,681984,937,30.2817639101479,-97.75286780057921,227.0,Juniperus ashei,Ashe juniper,
505,681989,937,30.281635841335103,-97.75271689537429,227.0,Juniperus ashei,Ashe juniper,
506,682498,937,30.283001077344604,-97.7539899276115,227.0,Juniperus ashei,Ashe juniper,
507,684510,937,30.2817135888652,-97.7530649561425,227.0,Juniperus ashei,Ashe juniper,
508,684511,937,30.2817418563962,-97.7530974434693,227.0,Juniperus ashei,Ashe juniper,
509,684610,937,30.281700398507105,-97.7529466940658,227.0,Juniperus ashei,Ashe juniper,
510,684621,937,30.281765350746998,-97.7530431333128,227.0,Juniperus ashei,Ashe juniper,
511,684758,937,30.2835560223317,-97.7542527686953,227.0,Juniperus ashei,Ashe juniper,
512,684789,937,30.2830082821736,-97.753998069323,227.0,Juniperus ashei,Ashe juniper,
513,684823,937,30.2834872443004,-97.7539812138372,227.0,Juniperus ashei,Ashe juniper,
514,684824,937,30.2835536469489,-97.75386960180892,227.0,Juniperus ashei,Ashe juniper,
515,685106,937,30.2817709752417,-97.7527023493245,227.0,Juniperus ashei,Ashe juniper,
516,685413,937,30.281461450278503,-97.752865517352,227.0,Juniperus ashei,Ashe juniper,
517,687143,937,30.281600910876797,-97.7527987645335,227.0,Juniperus ashei,Ashe juniper,
518,687144,937,30.2815685487951,-97.7526571845591,227.0,Juniperus ashei,Ashe juniper,
519,687145,937,30.2816401076195,-97.75268154221908,227.0,Juniperus ashei,Ashe juniper,
520,687168,937,30.281786940067395,-97.7529870670775,227.0,Juniperus ashei,Ashe juniper,
521,687170,937,30.281647313826298,-97.75289462129709,227.0,Juniperus ashei,Ashe juniper,
522,687238,937,30.2816846713273,-97.7529851742637,227.0,Juniperus ashei,Ashe juniper,
523,687239,937,30.281728013370298,-97.7528948729589,227.0,Juniperus ashei,Ashe juniper,
524,687240,937,30.2817676531821,-97.7528406062794,227.0,Juniperus ashei,Ashe juniper,
525,687241,937,30.2818136782071,-97.75279199942209,227.0,Juniperus ashei,Ashe juniper,
526,687417,937,30.283025281676696,-97.75400772407819,227.0,Juniperus ashei,Ashe juniper,
527,687450,937,30.2835721728637,-97.753904567998,227.0,Juniperus ashei,Ashe juniper,
528,1521415,937,30.281850805599998,-97.7514800833,227.0,Juniperus ashei,Ashe juniper,
529,667473,938,30.283533015046803,-97.75438870109421,164.0,Ulmus crassifolia,Cedar elm,
530,667477,938,30.283324795776,-97.75429481966249,164.0,Ulmus crassifolia,Cedar elm,
531,667487,938,30.2833481883927,-97.7541875886492,164.0,Ulmus crassifolia,Cedar elm,
532,667492,938,30.283174759851303,-97.7541182893667,164.0,Ulmus crassifolia,Cedar elm,
533,667494,938,30.283326210871397,-97.75408908071292,164.0,Ulmus crassifolia,Cedar elm,
534,667495,938,30.283200228055897,-97.7540814189072,164.0,Ulmus crassifolia,Cedar elm,
535,667503,938,30.283210218568,-97.7540257264771,164.0,Ulmus crassifolia,Cedar elm,
536,667506,938,30.2831968216088,-97.7539859644392,164.0,Ulmus crassifolia,Cedar elm,
537,667508,938,30.283012025317696,-97.7539818071653,164.0,Ulmus crassifolia,Cedar elm,
538,667542,938,30.283100301893803,-97.7537271627684,164.0,Ulmus crassifolia,Cedar elm,
539,667545,938,30.283193352342,-97.75370426776291,164.0,Ulmus crassifolia,Cedar elm,
540,667547,938,30.283168786178997,-97.753695797777,164.0,Ulmus crassifolia,Cedar elm,
541,667548,938,30.283156471536103,-97.7536606335465,164.0,Ulmus crassifolia,Cedar elm,
542,667550,938,30.2830525289689,-97.75365067194241,164.0,Ulmus crassifolia,Cedar elm,
543,667554,938,30.274206829763997,-97.7504056645611,164.0,Ulmus crassifolia,Cedar elm,
544,667690,938,30.2818597158592,-97.7521814065662,164.0,Ulmus crassifolia,Cedar elm,
545,667762,938,30.2633646957281,-97.74544893958179,164.0,Ulmus crassifolia,Cedar elm,
546,667764,938,30.263160659411398,-97.74520851150959,164.0,Ulmus crassifolia,Cedar elm,
547,668084,938,30.285657112680997,-97.7530584151313,164.0,Ulmus crassifolia,Cedar elm,
548,668176,938,30.279002951138303,-97.7508650780842,164.0,Ulmus crassifolia,Cedar elm,
549,668229,938,30.2918762137338,-97.7502206610774,164.0,Ulmus crassifolia,Cedar elm,
550,668253,938,30.272275950044303,-97.7561155343395,164.0,Ulmus crassifolia,Cedar elm,
551,668266,938,30.287185490012003,-97.7531907381963,164.0,Ulmus crassifolia,Cedar elm,
552,668312,938,30.2631533315242,-97.7370446137423,164.0,Ulmus crassifolia,Cedar elm,
553,668372,938,30.272591378972603,-97.7458401819863,164.0,Ulmus crassifolia,Cedar elm,
554,668546,938,30.2960262709412,-97.7486450047568,164.0,Ulmus crassifolia,Cedar elm,
555,668640,938,30.2700471066849,-97.7536956778701,164.0,Ulmus crassifolia,Cedar elm,
556,668641,938,30.2690486131223,-97.74968518011521,164.0,Ulmus crassifolia,Cedar elm,
557,668668,938,30.271183826269397,-97.7532962311482,164.0,Ulmus crassifolia,Cedar elm,
558,668724,938,30.295639337101,-97.7483941879291,164.0,Ulmus crassifolia,Cedar elm,
559,668733,938,30.2954183329249,-97.74826346338689,164.0,Ulmus crassifolia,Cedar elm,
560,668743,938,30.3018994510066,-97.7472030348691,164.0,Ulmus crassifolia,Cedar elm,
561,669082,938,30.2621300623276,-97.75491598611771,164.0,Ulmus crassifolia,Cedar elm,
562,669159,938,30.302537018995,-97.7469186520018,164.0,Ulmus crassifolia,Cedar elm,
563,669162,938,30.2712573446988,-97.7535176395054,164.0,Ulmus crassifolia,Cedar elm,
564,669243,938,30.2820278294631,-97.7524401585927,164.0,Ulmus crassifolia,Cedar elm,
565,669247,938,30.282061450249,-97.7517129290123,164.0,Ulmus crassifolia,Cedar elm,
566,669248,938,30.2822500632585,-97.75182054149201,164.0,Ulmus crassifolia,Cedar elm,
567,669266,938,30.2835701462118,-97.75401297095542,164.0,Ulmus crassifolia,Cedar elm,
568,669295,938,30.2832798909163,-97.75345081066472,164.0,Ulmus crassifolia,Cedar elm,
569,669296,938,30.283271559046604,-97.75342492017349,164.0,Ulmus crassifolia,Cedar elm,
570,669297,938,30.283248835890603,-97.7534137383141,164.0,Ulmus crassifolia,Cedar elm,
571,669298,938,30.283238155728,-97.7534160210358,164.0,Ulmus crassifolia,Cedar elm,
572,669299,938,30.283233943061298,-97.75340348876792,164.0,Ulmus crassifolia,Cedar elm,
573,669337,938,30.2835449251553,-97.75401567336071,164.0,Ulmus crassifolia,Cedar elm,
574,669364,938,30.267839206818,-97.7471604005128,164.0,Ulmus crassifolia,Cedar elm,
575,669365,938,30.281661715134803,-97.7517033375816,164.0,Ulmus crassifolia,Cedar elm,
576,669366,938,30.281774298386,-97.7519333100555,164.0,Ulmus crassifolia,Cedar elm,
577,669485,938,30.261983508884303,-97.75528834337221,164.0,Ulmus crassifolia,Cedar elm,
578,669533,938,30.2731779600979,-97.75107786737179,164.0,Ulmus crassifolia,Cedar elm,
579,669534,938,30.273084171682896,-97.75072567295841,164.0,Ulmus crassifolia,Cedar elm,
580,669646,938,30.283265225964698,-97.75344502262209,164.0,Ulmus crassifolia,Cedar elm,
581,669665,938,30.263337707785002,-97.7453818913502,164.0,Ulmus crassifolia,Cedar elm,
582,669704,938,30.2727462258169,-97.7508219479053,164.0,Ulmus crassifolia,Cedar elm,
583,669712,938,30.297761288769102,-97.74140710879291,164.0,Ulmus crassifolia,Cedar elm,
584,669725,938,30.271056294088897,-97.75411350217492,164.0,Ulmus crassifolia,Cedar elm,
585,669853,938,30.306881092522698,-97.7465575022623,164.0,Ulmus crassifolia,Cedar elm,
586,669869,938,30.2683780914362,-97.7472403668177,164.0,Ulmus crassifolia,Cedar elm,
587,669877,938,30.299343433203898,-97.7469311996055,164.0,Ulmus crassifolia,Cedar elm,
588,669919,938,30.287154521002897,-97.75322337805349,164.0,Ulmus crassifolia,Cedar elm,
589,670152,938,30.294674005545698,-97.7477594909673,164.0,Ulmus crassifolia,Cedar elm,
590,670430,938,30.2816931141993,-97.7517765889837,164.0,Ulmus crassifolia,Cedar elm,
591,670545,938,30.2944588494933,-97.7389731137523,164.0,Ulmus crassifolia,Cedar elm,
592,670650,938,30.294230163756104,-97.73887017083028,164.0,Ulmus crassifolia,Cedar elm,
593,670827,938,30.280330078401605,-97.7507485798477,164.0,Ulmus crassifolia,Cedar elm,
594,670868,938,30.299210452810996,-97.7470142202711,164.0,Ulmus crassifolia,Cedar elm,
595,670879,938,30.2919151711371,-97.7497691754045,164.0,Ulmus crassifolia,Cedar elm,
596,670889,938,30.2918682207973,-97.7501497903658,164.0,Ulmus crassifolia,Cedar elm,
597,671199,938,30.2962419949278,-97.74872045807899,164.0,Ulmus crassifolia,Cedar elm,
598,671200,938,30.2961814393393,-97.7487014690082,164.0,Ulmus crassifolia,Cedar elm,
599,671212,938,30.299708438103398,-97.7466900171435,164.0,Ulmus crassifolia,Cedar elm,
600,671255,938,30.2866372189038,-97.75304314878728,164.0,Ulmus crassifolia,Cedar elm,
601,671295,938,30.270085860508598,-97.75381289445758,164.0,Ulmus crassifolia,Cedar elm,
602,671296,938,30.269884361339503,-97.75327460586571,164.0,Ulmus crassifolia,Cedar elm,
603,671313,938,30.271140049032503,-97.7531885776413,164.0,Ulmus crassifolia,Cedar elm,
604,671367,938,30.293289001536603,-97.7469224640794,164.0,Ulmus crassifolia,Cedar elm,
605,671721,938,30.261669633519897,-97.7529489429089,164.0,Ulmus crassifolia,Cedar elm,
606,671885,938,30.283535674812498,-97.7542502701783,164.0,Ulmus crassifolia,Cedar elm,
607,671886,938,30.2835705066936,-97.75405137014091,164.0,Ulmus crassifolia,Cedar elm,
608,671909,938,30.283112244168603,-97.75354300886721,164.0,Ulmus crassifolia,Cedar elm,
609,671943,938,30.283541018063502,-97.7537996811753,164.0,Ulmus crassifolia,Cedar elm,
610,671957,938,30.2678925191788,-97.7469960787508,164.0,Ulmus crassifolia,Cedar elm,
611,672110,938,30.2733585619722,-97.7512232332316,164.0,Ulmus crassifolia,Cedar elm,
612,672196,938,30.2836197275505,-97.754225777786,164.0,Ulmus crassifolia,Cedar elm,
613,672221,938,30.267680124075998,-97.7471003095129,164.0,Ulmus crassifolia,Cedar elm,
614,672393,938,30.2867827471252,-97.7532939409103,164.0,Ulmus crassifolia,Cedar elm,
615,672437,938,30.291838619995698,-97.75021714928141,164.0,Ulmus crassifolia,Cedar elm,
616,672438,938,30.291866778221504,-97.75032651425529,164.0,Ulmus crassifolia,Cedar elm,
617,672455,938,30.271307553638703,-97.7536224299601,164.0,Ulmus crassifolia,Cedar elm,
618,672473,938,30.299591541452997,-97.74676674559879,164.0,Ulmus crassifolia,Cedar elm,
619,672502,938,30.2974472976039,-97.74161870563879,164.0,Ulmus crassifolia,Cedar elm,
620,672847,938,30.2826531214942,-97.75291419119,164.0,Ulmus crassifolia,Cedar elm,
621,672973,938,30.2817943883179,-97.7519052346055,164.0,Ulmus crassifolia,Cedar elm,
622,673064,938,30.262906024643502,-97.73786470959959,164.0,Ulmus crassifolia,Cedar elm,
623,673133,938,30.293807508481496,-97.7395695090385,164.0,Ulmus crassifolia,Cedar elm,
624,673138,938,30.2943975255403,-97.7389518163132,164.0,Ulmus crassifolia,Cedar elm,
625,673242,938,30.272173180658,-97.745478820244,164.0,Ulmus crassifolia,Cedar elm,
626,673411,938,30.2904295960363,-97.7518100081089,164.0,Ulmus crassifolia,Cedar elm,
627,673419,938,30.3070618944388,-97.7505702467647,164.0,Ulmus crassifolia,Cedar elm,
628,673547,938,30.3026135643405,-97.74702104108499,164.0,Ulmus crassifolia,Cedar elm,
629,673681,938,30.2712428827216,-97.75402632221349,164.0,Ulmus crassifolia,Cedar elm,
630,673752,938,30.296741544373997,-97.74882738037951,164.0,Ulmus crassifolia,Cedar elm,
631,673753,938,30.2962121227195,-97.7487079646894,164.0,Ulmus crassifolia,Cedar elm,
632,673793,938,30.2978373086092,-97.7413636099786,164.0,Ulmus crassifolia,Cedar elm,
633,673796,938,30.2971092135384,-97.7418303459491,164.0,Ulmus crassifolia,Cedar elm,
634,674172,938,30.2818328063171,-97.75287733505958,164.0,Ulmus crassifolia,Cedar elm,
635,674263,938,30.261642376633397,-97.7528136868632,164.0,Ulmus crassifolia,Cedar elm,
636,674358,938,30.2815934084203,-97.75297481117019,164.0,Ulmus crassifolia,Cedar elm,
637,674446,938,30.2835557519658,-97.754131370515,164.0,Ulmus crassifolia,Cedar elm,
638,674447,938,30.28355583332,-97.75419414681629,164.0,Ulmus crassifolia,Cedar elm,
639,674448,938,30.2835660124157,-97.7540262326561,164.0,Ulmus crassifolia,Cedar elm,
640,674475,938,30.2831171905614,-97.7535318807897,164.0,Ulmus crassifolia,Cedar elm,
641,674514,938,30.2835179754914,-97.75399947020469,164.0,Ulmus crassifolia,Cedar elm,
642,674515,938,30.2835384999372,-97.75378938572192,164.0,Ulmus crassifolia,Cedar elm,
643,674527,938,30.2832327622237,-97.75357845026649,164.0,Ulmus crassifolia,Cedar elm,
644,674528,938,30.28316727618,-97.753463675854,164.0,Ulmus crassifolia,Cedar elm,
645,674650,938,30.2732418495758,-97.7510996387014,164.0,Ulmus crassifolia,Cedar elm,
646,674651,938,30.2729655191082,-97.75109669971859,164.0,Ulmus crassifolia,Cedar elm,
647,674754,938,30.2831905419145,-97.75361656083321,164.0,Ulmus crassifolia,Cedar elm,
648,674816,938,30.297655404620105,-97.741478033102,164.0,Ulmus crassifolia,Cedar elm,
649,674940,938,30.306894415387102,-97.74658941714529,164.0,Ulmus crassifolia,Cedar elm,
650,674941,938,30.3068881210428,-97.74657374209141,164.0,Ulmus crassifolia,Cedar elm,
651,674983,938,30.2946432755337,-97.747753638512,164.0,Ulmus crassifolia,Cedar elm,
652,674984,938,30.2946211865205,-97.74773679133159,164.0,Ulmus crassifolia,Cedar elm,
653,675018,938,30.2996699444561,-97.74672267161681,164.0,Ulmus crassifolia,Cedar elm,
654,675193,938,30.291793864938196,-97.7503208480035,164.0,Ulmus crassifolia,Cedar elm,
655,675409,938,30.2823370723524,-97.752516374699,164.0,Ulmus crassifolia,Cedar elm,
656,675480,938,30.282550257931,-97.7526997060157,164.0,Ulmus crassifolia,Cedar elm,
657,675534,938,30.263139496107396,-97.74507714806481,164.0,Ulmus crassifolia,Cedar elm,
658,675544,938,30.2818109682165,-97.751818975409,164.0,Ulmus crassifolia,Cedar elm,
659,675558,938,30.263220695199102,-97.7451878919631,164.0,Ulmus crassifolia,Cedar elm,
660,675634,938,30.278954864748602,-97.75092428381159,164.0,Ulmus crassifolia,Cedar elm,
661,675760,938,30.294273723950703,-97.7388807582159,164.0,Ulmus crassifolia,Cedar elm,
662,675762,938,30.2946002673237,-97.739065250063,164.0,Ulmus crassifolia,Cedar elm,
663,675763,938,30.2944899133333,-97.7390403260589,164.0,Ulmus crassifolia,Cedar elm,
664,675816,938,30.295059414274803,-97.73998278421259,164.0,Ulmus crassifolia,Cedar elm,
665,675831,938,30.2755668897748,-97.75189893834471,164.0,Ulmus crassifolia,Cedar elm,
666,676016,938,30.2995970531677,-97.7467627316058,164.0,Ulmus crassifolia,Cedar elm,
667,676233,938,30.270487298937397,-97.754400157132,164.0,Ulmus crassifolia,Cedar elm,
668,676234,938,30.2705364482159,-97.7543783117133,164.0,Ulmus crassifolia,Cedar elm,
669,676291,938,30.296119943794302,-97.7486832995726,164.0,Ulmus crassifolia,Cedar elm,
670,676292,938,30.2959396952217,-97.74859992008172,164.0,Ulmus crassifolia,Cedar elm,
671,676293,938,30.2959131363994,-97.748582549569,164.0,Ulmus crassifolia,Cedar elm,
672,676307,938,30.2996891433995,-97.74670768295391,164.0,Ulmus crassifolia,Cedar elm,
673,676308,938,30.2997284134347,-97.7466746894558,164.0,Ulmus crassifolia,Cedar elm,
674,676339,938,30.297585112392397,-97.74152597307,164.0,Ulmus crassifolia,Cedar elm,
675,676343,938,30.286628956802,-97.7530317068976,164.0,Ulmus crassifolia,Cedar elm,
676,676380,938,30.2700074614191,-97.75359568055741,164.0,Ulmus crassifolia,Cedar elm,
677,676381,938,30.2699255288574,-97.75337441150869,164.0,Ulmus crassifolia,Cedar elm,
678,676465,938,30.295406884230104,-97.7482533633647,164.0,Ulmus crassifolia,Cedar elm,
679,676676,938,30.2738939419016,-97.7516598687113,164.0,Ulmus crassifolia,Cedar elm,
680,676800,938,30.261721773369604,-97.7547819388087,164.0,Ulmus crassifolia,Cedar elm,
681,676801,938,30.261649977386604,-97.7548332508514,164.0,Ulmus crassifolia,Cedar elm,
682,676897,938,30.302365393053602,-97.7471174568408,164.0,Ulmus crassifolia,Cedar elm,
683,676983,938,30.281862971333197,-97.7527814284229,164.0,Ulmus crassifolia,Cedar elm,
684,677002,938,30.282751886563698,-97.7525236013715,164.0,Ulmus crassifolia,Cedar elm,
685,677040,938,30.2836179110427,-97.754049438041,164.0,Ulmus crassifolia,Cedar elm,
686,677042,938,30.283349327891898,-97.7538520541704,164.0,Ulmus crassifolia,Cedar elm,
687,677051,938,30.2947206268842,-97.73961856269621,164.0,Ulmus crassifolia,Cedar elm,
688,677216,938,30.2730857632803,-97.7507869133931,164.0,Ulmus crassifolia,Cedar elm,
689,677355,938,30.2828508711109,-97.752744845627,164.0,Ulmus crassifolia,Cedar elm,
690,677404,938,30.2866018799539,-97.75305423404758,164.0,Ulmus crassifolia,Cedar elm,
691,677574,938,30.270987622415,-97.75279086257342,164.0,Ulmus crassifolia,Cedar elm,
692,677576,938,30.2712188085461,-97.75340550969808,164.0,Ulmus crassifolia,Cedar elm,
693,677577,938,30.2713530023759,-97.75373401970758,164.0,Ulmus crassifolia,Cedar elm,
694,677810,938,30.295523042109103,-97.74832666138391,164.0,Ulmus crassifolia,Cedar elm,
695,677982,938,30.282645993467998,-97.75232257099691,164.0,Ulmus crassifolia,Cedar elm,
696,678222,938,30.2944159804164,-97.7390251988402,164.0,Ulmus crassifolia,Cedar elm,
697,678248,938,30.2962214138744,-97.73936055245359,164.0,Ulmus crassifolia,Cedar elm,
698,678492,938,30.3070432779632,-97.7505404977817,164.0,Ulmus crassifolia,Cedar elm,
699,678739,938,30.291902266163397,-97.75003173778678,164.0,Ulmus crassifolia,Cedar elm,
700,678788,938,30.2620516399584,-97.75527080935622,164.0,Ulmus crassifolia,Cedar elm,
701,678791,938,30.271105459257,-97.75409244820949,164.0,Ulmus crassifolia,Cedar elm,
702,678849,938,30.297031615759696,-97.74881275168379,164.0,Ulmus crassifolia,Cedar elm,
703,678850,938,30.2968559877511,-97.7488417134671,164.0,Ulmus crassifolia,Cedar elm,
704,678853,938,30.2956079458725,-97.7483727293747,164.0,Ulmus crassifolia,Cedar elm,
705,678854,938,30.295589417454,-97.7483684028603,164.0,Ulmus crassifolia,Cedar elm,
706,678855,938,30.2955358048423,-97.7483384731569,164.0,Ulmus crassifolia,Cedar elm,
707,678859,938,30.2677468722849,-97.7377239115913,164.0,Ulmus crassifolia,Cedar elm,
708,678904,938,30.286595789594802,-97.7530386146608,164.0,Ulmus crassifolia,Cedar elm,
709,678905,938,30.2975234217094,-97.7415654109429,164.0,Ulmus crassifolia,Cedar elm,
710,678936,938,30.269967088393802,-97.753482666695,164.0,Ulmus crassifolia,Cedar elm,
711,679026,938,30.295346376170603,-97.7482149920092,164.0,Ulmus crassifolia,Cedar elm,
712,679175,938,30.262906421255604,-97.7370196021698,164.0,Ulmus crassifolia,Cedar elm,
713,679262,938,30.273878475117602,-97.75166216401979,164.0,Ulmus crassifolia,Cedar elm,
714,679263,938,30.2739042281804,-97.7516815261168,164.0,Ulmus crassifolia,Cedar elm,
715,679542,938,30.2836202733948,-97.7542857209936,164.0,Ulmus crassifolia,Cedar elm,
716,679559,938,30.2835642437674,-97.7541187212075,164.0,Ulmus crassifolia,Cedar elm,
717,679560,938,30.2835773187269,-97.7541493010166,164.0,Ulmus crassifolia,Cedar elm,
718,679594,938,30.2832438282931,-97.75345871452672,164.0,Ulmus crassifolia,Cedar elm,
719,679630,938,30.2832590312814,-97.75357863611299,164.0,Ulmus crassifolia,Cedar elm,
720,679991,938,30.2727137313091,-97.7508322285845,164.0,Ulmus crassifolia,Cedar elm,
721,679992,938,30.273370474359197,-97.7511879321755,164.0,Ulmus crassifolia,Cedar elm,
722,680001,938,30.295625314254103,-97.7483906308374,164.0,Ulmus crassifolia,Cedar elm,
723,680025,938,30.286600224903303,-97.75305126824671,164.0,Ulmus crassifolia,Cedar elm,
724,680116,938,30.286920586194302,-97.7532437540455,164.0,Ulmus crassifolia,Cedar elm,
725,680163,938,30.2919264475277,-97.7499810378752,164.0,Ulmus crassifolia,Cedar elm,
726,680169,938,30.297093671854896,-97.748814374783,164.0,Ulmus crassifolia,Cedar elm,
727,680201,938,30.299641975503,-97.7467458358486,164.0,Ulmus crassifolia,Cedar elm,
728,680223,938,30.281528629901,-97.7529275123293,164.0,Ulmus crassifolia,Cedar elm,
729,680361,938,30.3024316927668,-97.74666983611601,164.0,Ulmus crassifolia,Cedar elm,
730,680425,938,30.2918543931318,-97.74974554563629,164.0,Ulmus crassifolia,Cedar elm,
731,680558,938,30.2945888975951,-97.7398950835072,164.0,Ulmus crassifolia,Cedar elm,
732,680616,938,30.2826518642416,-97.7527001585998,164.0,Ulmus crassifolia,Cedar elm,
733,680948,938,30.294438436533397,-97.738995975049,164.0,Ulmus crassifolia,Cedar elm,
734,681132,938,30.2919237039189,-97.74998190883319,164.0,Ulmus crassifolia,Cedar elm,
735,681144,938,30.2960423952956,-97.7486525869988,164.0,Ulmus crassifolia,Cedar elm,
736,681177,938,30.2723956118086,-97.75642717192308,164.0,Ulmus crassifolia,Cedar elm,
737,681222,938,30.288121135998896,-97.7527603715203,164.0,Ulmus crassifolia,Cedar elm,
738,681287,938,30.3025567692026,-97.74690924808571,164.0,Ulmus crassifolia,Cedar elm,
739,681303,938,30.263097350019898,-97.73711322547442,164.0,Ulmus crassifolia,Cedar elm,
740,681304,938,30.2632616564306,-97.7371743605588,164.0,Ulmus crassifolia,Cedar elm,
741,681460,938,30.299013987884198,-97.7471325152827,164.0,Ulmus crassifolia,Cedar elm,
742,681488,938,30.3018911801929,-97.74719932566141,164.0,Ulmus crassifolia,Cedar elm,
