,s_name_x,en_name_x,lon_x,lat_x,s_name_y,en_name_y,lon_y,lat_y,distance_ft,resistance
6227732,Carya illinoinensis,Pecan,-97.73415024,30.28062704,Taxodium distichum,Bald cypress,-97.73426025180001,30.2806253359,34.66367372241952,1
6227734,Carya illinoinensis,Pecan,-97.73415024,30.28062704,Vitis mustangensis,Mustang grape,-97.7342572344,30.2807108732,45.51416712324356,1
6228061,Carya illinoinensis,Pecan,-97.73361057,30.28121363,Morus alba,White mulberry,-97.73363677,30.28129541,30.95510373474901,1
6228100,Carya illinoinensis,Pecan,-97.73361057,30.28121363,Morus alba,White mulberry,-97.73374511,30.28128196,49.17206462541008,1
6228101,Carya illinoinensis,Pecan,-97.73361057,30.28121363,Morus alba,White mulberry,-97.73369184,30.28129221,38.435862158288714,1
6228102,Carya illinoinensis,Pecan,-97.73361057,30.28121363,Morus alba,White mulberry,-97.73366158,30.28127333,27.066326479872114,1
6248347,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.73363677,30.28129541,44.204504888714624,1
6248348,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.73366692,30.281357300000003,42.79571866172587,1
6248349,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.7336246,30.28145614,40.82808936688457,1
6248390,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.73367264,30.28134774,45.265780725174764,1
6248391,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.73365877,30.28136024,40.089573405638134,1
6248392,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.73367817,30.28137736,45.73420309138276,1
6248393,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.73362949,30.28144122,38.38531036534575,1
6248394,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.73362094,30.28146358,42.02221433012998,1
6248414,Carya illinoinensis,Pecan,-97.733533,30.28137697,Morus alba,White mulberry,-97.73367063,30.28136477,43.58643438734189,1
6250679,Carya illinoinensis,Pecan,-97.733533,30.28137697,Elaeagnus angustifolia,Russian-olive,-97.73347411,30.28130707,31.53518768190128,1
6329481,Carya illinoinensis,Pecan,-97.73419566,30.2809151,Mahonia trifoliolata,Agarita,-97.7342496906,30.2808290161,35.72089306551435,1
6329482,Carya illinoinensis,Pecan,-97.73419566,30.2809151,Mahonia trifoliolata,Agarita,-97.73426000040001,30.2807922615,49.18404959911091,1
6329543,Carya illinoinensis,Pecan,-97.73419566,30.2809151,Morus alba,White mulberry,-97.73421696,30.28082183,34.68144055254849,1
6349444,Carya illinoinensis,Pecan,-97.73419566,30.2809151,Parthenocissus quinquefolia,Virginia creeper,-97.7340833099,30.2809832432,43.25245988016428,1
6349832,Carya illinoinensis,Pecan,-97.73459764,30.28066139,Morus alba,White mulberry,-97.73450425,30.28061967,33.12516250269858,1
6349879,Carya illinoinensis,Pecan,-97.73459764,30.28066139,Cercis canadensis,Eastern redbud,-97.73467768,30.2806197,29.44742150646031,1
6349881,Carya illinoinensis,Pecan,-97.73459764,30.28066139,Cercis canadensis,Eastern redbud,-97.73451381,30.28067913,27.191178777840623,1
6633840,Carya illinoinensis,Pecan,-97.73452548,30.27888782,Morus alba,White mulberry,-97.73461039,30.278801399999995,41.34668954550577,1
6654126,Carya illinoinensis,Pecan,-97.73458302,30.27889796,Morus alba,White mulberry,-97.73461039,30.278801399999995,36.266312418664135,1
6755491,Carya illinoinensis,Pecan,-97.7340043,30.28264482,Mahonia trifoliolata,Agarita,-97.734011,30.282678999999998,12.646679176680964,1
6755557,Carya illinoinensis,Pecan,-97.7340043,30.28264482,Morus alba,White mulberry,-97.73399095,30.28253527,40.185906306223366,1
6775777,Carya illinoinensis,Pecan,-97.73401062,30.28254714,Mahonia trifoliolata,Agarita,-97.734011,30.282678999999998,48.104343483994086,1
6775843,Carya illinoinensis,Pecan,-97.73401062,30.28254714,Morus alba,White mulberry,-97.73399095,30.28253527,7.5598259832123285,1
6796063,Carya illinoinensis,Pecan,-97.7340353,30.28271385,Mahonia trifoliolata,Agarita,-97.734011,30.282678999999998,14.840566106427014,1
6817485,Carya illinoinensis,Pecan,-97.73821061,30.28841014,Pyrus communis,European pear,-97.73819511,30.28854027,47.72350854516177,1
6978670,Carya illinoinensis,Pecan,-97.73597001,30.29188852,Morus alba,White mulberry,-97.73589793,30.29192672,26.641051244787572,1
6978671,Carya illinoinensis,Pecan,-97.73597001,30.29188852,Morus alba,White mulberry,-97.7360248,30.29195487,29.728304307510246,1
6998956,Carya illinoinensis,Pecan,-97.73591238,30.29182476,Morus alba,White mulberry,-97.73589793,30.29192672,37.47376947152605,1
7079960,Carya illinoinensis,Pecan,-97.73633745,30.29246788,Eriobotrya japonica,Loquat,-97.73648928098129,30.2925051005798,49.717209194063095,1
7080053,Carya illinoinensis,Pecan,-97.73633745,30.29246788,Ficus,Fig,-97.736449688673,30.292551032415,46.58559343272534,1
7100246,Carya illinoinensis,Pecan,-97.73634901,30.29249515,Eriobotrya japonica,Loquat,-97.73648928098129,30.2925051005798,44.33446318945436,1
7100339,Carya illinoinensis,Pecan,-97.73634901,30.29249515,Ficus,Fig,-97.736449688673,30.292551032415,37.70130324069732,1
7204148,Carya illinoinensis,Pecan,-97.74018074,30.287076000000003,Ginkgo biloba,Ginkgo,-97.74017753,30.28715223,27.82804611753269,1
7204149,Carya illinoinensis,Pecan,-97.74018074,30.287076000000003,Ginkgo biloba,Ginkgo,-97.74013157,30.28717858,40.50143324802539,1
7386603,Carya illinoinensis,Pecan,-97.73126127,30.27818834,Sabal mexicana,Mexican palmetto,-97.73117867,30.2782151,27.793834042576023,1
7386604,Carya illinoinensis,Pecan,-97.73126127,30.27818834,Sabal mexicana,Mexican palmetto,-97.73117544,30.27808921,45.15548185120111,1
7386725,Carya illinoinensis,Pecan,-97.73126127,30.27818834,Ginkgo biloba,Ginkgo,-97.73133991,30.27812066,34.97770741682975,1
8156000,Carya illinoinensis,Pecan,-97.73480864,30.28413565,Prunus cerasifera,Cherry plum,-97.73469726,30.28419706,41.63003109648383,1
8236391,Carya illinoinensis,Pecan,-97.73482132,30.28894079,Morus alba,White mulberry,-97.73470208,30.28887806,43.98438968520506,1
8257655,Carya illinoinensis,Pecan,-97.73516686,30.28298039,Prosopis,Mesquite,-97.73524868,30.28292823,32.038853035346264,1
8419695,Carya illinoinensis,Pecan,-97.73464099,30.27627126,Parkinsonia aculeata,Mexican palo verde,-97.73465488,30.27614813,45.13203927593409,1
8439243,Carya illinoinensis,Pecan,-97.73467666,30.27631741,Morus alba,White mulberry,-97.73465514,30.27641101,34.81305324759908,1
8522735,Carya illinoinensis,Pecan,-97.73992614,30.286996999999996,Nyssa sylvatica,Black tupelo,-97.73980969,30.28702968,38.57268150376059,1
8522736,Carya illinoinensis,Pecan,-97.73992614,30.286996999999996,Nyssa sylvatica,Black tupelo,-97.73982617,30.28702872,33.5512185219368,1
8522737,Carya illinoinensis,Pecan,-97.73992614,30.286996999999996,Nyssa sylvatica,Black tupelo,-97.7398478,30.2870191,25.962196880255284,1
8581124,Carya illinoinensis,Pecan,-97.73646562,30.29244916,Eriobotrya japonica,Loquat,-97.73648928098129,30.2925051005798,21.726262858923565,1
8581217,Carya illinoinensis,Pecan,-97.73646562,30.29244916,Ficus,Fig,-97.736449688673,30.292551032415,37.501637195878786,1
8601558,Carya illinoinensis,Pecan,-97.73398669,30.28078305,Morus alba,White mulberry,-97.73402676,30.28091096,48.340547327205726,1
8601560,Carya illinoinensis,Pecan,-97.73398669,30.28078305,Morus alba,White mulberry,-97.73397726,30.2808846,37.16564926868001,1
8621840,Carya illinoinensis,Pecan,-97.73392219,30.28120961,Morus alba,White mulberry,-97.73379681,30.28116593,42.59263636925721,1
8621847,Carya illinoinensis,Pecan,-97.73392219,30.28120961,Morus alba,White mulberry,-97.73390415,30.28109918,40.68516290296645,1
8621863,Carya illinoinensis,Pecan,-97.73392219,30.28120961,Morus alba,White mulberry,-97.73396261,30.28117523,17.873411456263746,1
8805210,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Prunus mexicana,Mexican plum,-97.70984907800378,30.261370392016897,6.1164799461996955,1
8808551,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Ulmus crassifolia,Cedar elm,-97.70982377223619,30.2613840379876,3.747141278533314,1
8810075,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Ulmus crassifolia,Cedar elm,-97.7097652063627,30.2613169683116,32.560359005695176,1
8810158,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Ulmus crassifolia,Cedar elm,-97.709770176299,30.261299632223,36.53885768710049,1
8810617,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Ulmus crassifolia,Cedar elm,-97.70986554786279,30.2612528213683,48.20336173977976,1
8818650,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Celtis laevigata,Sugarberry,-97.70985674092259,30.261250468183302,48.58619119874027,1
8818657,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Celtis laevigata,Sugarberry,-97.7098689515905,30.2612511585573,49.01764406510484,1
8818743,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Celtis laevigata,Sugarberry,-97.70981118035459,30.2613845227807,7.705493289498676,1
8818810,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Celtis laevigata,Sugarberry,-97.7098423316785,30.2612537211633,46.98583133183327,1
8818895,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Celtis laevigata,Sugarberry,-97.709819799739,30.2613296651264,19.858072385186766,1
8819059,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Celtis laevigata,Sugarberry,-97.70975724217399,30.2613593806726,26.050080443103184,1
8819125,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Celtis laevigata,Sugarberry,-97.709880337757,30.261253042095102,49.25344776581486,1
8819267,Carya illinoinensis,Pecan,-97.70983550826571,30.2613823806642,Celtis laevigata,Sugarberry,-97.70983457801859,30.2612463842248,49.6140857962028,1
8828674,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Ulmus crassifolia,Cedar elm,-97.71063529490459,30.261367043765603,36.30989349735478,1
8829270,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Ulmus crassifolia,Cedar elm,-97.7106394661297,30.2613546145015,31.589613213771788,1
8830106,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Ulmus crassifolia,Cedar elm,-97.7106999408728,30.261339763569197,26.582149100462924,1
8831214,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Ulmus crassifolia,Cedar elm,-97.71068920817751,30.261342981815602,26.683160300734436,1
8839100,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Celtis laevigata,Sugarberry,-97.7106875551023,30.261339702235603,25.39846168414149,1
8839265,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Celtis laevigata,Sugarberry,-97.7106500570048,30.2613729567411,37.35083552394348,1
8839661,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Celtis laevigata,Sugarberry,-97.7106716724014,30.2613703736388,35.92770894066487,1
8839674,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Celtis laevigata,Sugarberry,-97.7106716318254,30.261360196139396,32.215507577858354,1
8839723,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Celtis laevigata,Sugarberry,-97.710683251629,30.261355813978895,30.927006486455024,1
8839781,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Celtis laevigata,Sugarberry,-97.7106593173412,30.261406452828698,49.1796072256199,1
8839932,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Celtis laevigata,Sugarberry,-97.7106551577487,30.2613974840761,46.02201344349099,1
8839997,Carya illinoinensis,Pecan,-97.71066918181629,30.2612719145043,Celtis laevigata,Sugarberry,-97.7106522743091,30.2613624681312,33.46194113115886,1
8885754,Carya illinoinensis,Pecan,-97.7162129899758,30.2453677082135,Cercis canadensis,Eastern redbud,-97.71609947261659,30.245311014604898,41.323635226463495,1
8885825,Carya illinoinensis,Pecan,-97.7162129899758,30.2453677082135,Cercis canadensis,Eastern redbud,-97.7161241656613,30.245351344995697,28.62266589631694,1
8885966,Carya illinoinensis,Pecan,-97.7162129899758,30.2453677082135,Cercis canadensis,Eastern redbud,-97.71614737385781,30.2453248652106,25.921275159676867,1
8906500,Carya illinoinensis,Pecan,-97.7302686135157,30.341707645252498,Cercis canadensis,Eastern redbud,-97.73020709310721,30.3415973449714,44.658060344691606,1
8906654,Carya illinoinensis,Pecan,-97.7302686135157,30.341707645252498,Prunus mexicana,Mexican plum,-97.7302382133306,30.3417143714259,9.880835790612934,1
8906724,Carya illinoinensis,Pecan,-97.7302686135157,30.341707645252498,Prunus mexicana,Mexican plum,-97.7302241636323,30.341703882466803,14.06192086788072,1
8907696,Carya illinoinensis,Pecan,-97.7302686135157,30.341707645252498,Quercus muehlenbergii,Chinkapin oak,-97.7302006859746,30.341664378428103,26.580599288218302,1
8911482,Carya illinoinensis,Pecan,-97.7302686135157,30.341707645252498,Ulmus crassifolia,Cedar elm,-97.7303681367622,30.341603529636604,49.23942828463677,1
8916192,Carya illinoinensis,Pecan,-97.7302686135157,30.341707645252498,Celtis occidentalis,Common hackberry,-97.73013293098671,30.3417474942464,45.12459298659608,1
8919091,Carya illinoinensis,Pecan,-97.7302686135157,30.341707645252498,Quercus polymorpha,Mexican white oak,-97.7302764046521,30.3417420727642,12.79689370956107,1
8947203,Carya illinoinensis,Pecan,-97.7308321792885,30.3420194515158,Prunus mexicana,Mexican plum,-97.7307159036026,30.3419687401934,41.01755955031011,1
8947367,Carya illinoinensis,Pecan,-97.7308321792885,30.3420194515158,Prunus mexicana,Mexican plum,-97.73086602065321,30.3420144725041,10.808422468207587,1
8956188,Carya illinoinensis,Pecan,-97.7308321792885,30.3420194515158,Celtis occidentalis,Common hackberry,-97.73083388855709,30.3420900605972,25.764706109995412,1
8956553,Carya illinoinensis,Pecan,-97.7308321792885,30.3420194515158,Celtis occidentalis,Common hackberry,-97.7308049284388,30.342076298559604,22.443214607725178,1
8956661,Carya illinoinensis,Pecan,-97.7308321792885,30.3420194515158,Celtis occidentalis,Common hackberry,-97.7308848204538,30.3421157094137,38.83074629699347,1
8960218,Carya illinoinensis,Pecan,-97.7308321792885,30.3420194515158,Quercus buckleyi,Texas red oak,-97.7308449004416,30.3418840616277,49.55406437320276,1
9016054,Carya illinoinensis,Pecan,-97.7163122331534,30.244956413070696,Quercus fusiformis,Texas live oak,-97.7162486344171,30.2450752492555,47.76207246280802,1
9081726,Carya illinoinensis,Pecan,-97.7091879005217,30.261314694158003,Quercus buckleyi,Texas red oak,-97.7091218908259,30.261408194197504,39.95149620880317,1
9082921,Carya illinoinensis,Pecan,-97.7091879005217,30.261314694158003,Celtis laevigata,Sugarberry,-97.7093171027744,30.261292719806104,41.49362403211233,1
9083183,Carya illinoinensis,Pecan,-97.7091879005217,30.261314694158003,Celtis laevigata,Sugarberry,-97.7091816187308,30.2613046062909,4.178728827282805,1
9086192,Carya illinoinensis,Pecan,-97.7091879005217,30.261314694158003,Acer negundo,Box elder,-97.70925604996408,30.2613859713204,33.72356739229023,1
9086255,Carya illinoinensis,Pecan,-97.7091879005217,30.261314694158003,Acer negundo,Box elder,-97.70925039640079,30.2614249379925,44.78070872268351,1
9090686,Carya illinoinensis,Pecan,-97.73534669839711,30.2755888470973,Robinia pseudoacacia,Black locust,-97.7354946836046,30.275553424634598,48.381360345654464,1
9099044,Carya illinoinensis,Pecan,-97.73534669839711,30.2755888470973,Ulmus americana,American elm,-97.735283560134,30.2755588255653,22.707856463324013,1
9103132,Carya illinoinensis,Pecan,-97.73534669839711,30.2755888470973,Celtis laevigata,Sugarberry,-97.7352956388388,30.2755774701366,16.613418930188004,1
9104322,Carya illinoinensis,Pecan,-97.73534669839711,30.2755888470973,Arecaceae,Palm tree,-97.7354790621307,30.275538091143602,45.62799903908673,1
9106507,Carya illinoinensis,Pecan,-97.73534669839711,30.2755888470973,Acer negundo,Box elder,-97.73531213317129,30.2755850927783,10.975772157629676,1
9106554,Carya illinoinensis,Pecan,-97.73534669839711,30.2755888470973,Acer negundo,Box elder,-97.73546092320579,30.2755950952837,36.059326583760544,1
9120105,Carya illinoinensis,Pecan,-97.72597738549999,30.2994570295682,Quercus virginiana,Southern live oak,-97.72602049127708,30.299520366844,26.800088577136854,1
9120338,Carya illinoinensis,Pecan,-97.72597738549999,30.2994570295682,Quercus virginiana,Southern live oak,-97.7260852143612,30.2994851582589,35.48022431806757,1
9123244,Carya illinoinensis,Pecan,-97.72597738549999,30.2994570295682,Celtis laevigata,Sugarberry,-97.7260177840963,30.2995431673024,33.9027234248901,1
9167352,Carya illinoinensis,Pecan,-97.7393667138657,30.2937409711093,Acer negundo,Box elder,-97.7392409758816,30.2936787993682,45.64163604842199,1
9170424,Carya illinoinensis,Pecan,-97.69113634853309,30.259567435890602,Prunus mexicana,Mexican plum,-97.69119509281259,30.2596668348223,40.71338219168126,1
9223716,Carya illinoinensis,Pecan,-97.68024482214821,30.317326261046098,Quercus buckleyi,Texas red oak,-97.680387233465,30.317342162469203,45.22206301277233,1
9223763,Carya illinoinensis,Pecan,-97.68024482214821,30.317326261046098,Quercus buckleyi,Texas red oak,-97.6803617739683,30.317341113132702,37.22710013454484,1
9224010,Carya illinoinensis,Pecan,-97.68024482214821,30.317326261046098,Quercus buckleyi,Texas red oak,-97.6803372141653,30.317334994025103,29.270172246352796,1
9240843,Carya illinoinensis,Pecan,-97.71249102473921,30.262667018713497,Ulmus americana,American elm,-97.7124548507787,30.262672522091197,11.5737909610505,1
9242242,Carya illinoinensis,Pecan,-97.71249102473921,30.262667018713497,Quercus virginiana,Southern live oak,-97.7125782092832,30.262642838860803,28.85312270310634,1
9272254,Carya illinoinensis,Pecan,-97.7314702565386,30.2907389717116,Quercus macrocarpa,Bur oak,-97.7315586045688,30.290839365377696,45.99897129071927,1
9323797,Carya illinoinensis,Pecan,-97.73535665077509,30.2749871075211,Quercus virginiana,Southern live oak,-97.73527658937408,30.274974840265497,25.61790535712819,1
9326341,Carya illinoinensis,Pecan,-97.73535665077509,30.2749871075211,Celtis laevigata,Sugarberry,-97.7353672170194,30.275107842296098,44.17119521254768,1
9326757,Carya illinoinensis,Pecan,-97.73535665077509,30.2749871075211,Celtis laevigata,Sugarberry,-97.7353004494219,30.2750184217357,21.07202365976196,1
9462276,Carya illinoinensis,Pecan,-97.7491434092214,30.261713783894702,Quercus fusiformis,Texas live oak,-97.7492725617137,30.261654121014,46.15101105758522,1
9477626,Carya illinoinensis,Pecan,-97.68983983567509,30.276916444433397,Ulmus crassifolia,Cedar elm,-97.68993641310959,30.276849649532103,38.98175579369729,1
9477913,Carya illinoinensis,Pecan,-97.68983983567509,30.276916444433397,Ulmus crassifolia,Cedar elm,-97.68995332499969,30.2768523093214,42.7300259498781,1
